Description,Price,Rating,Review Count,Url
Women Leather Ankle Combat Boots Low Heel Lace Up Outdoor Trekking Hiking Work Boots,$69.99,4.7 out of 5 stars,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A071548831FKQZ62PGZ59&qualifier=1672289380&id=5518017191619135&widgetName=sp_atf_next&url=%2FJABASIC-Leather-Combat-Outdoor-Trekking%2Fdp%2FB0BHSZD8H4%2Fref%3Dsr_1_818_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289380%26sr%3D8-818-spons%26psc%3D1
Hiking Shoes for Men Water Resistant & Lightweight All Day Comfort Size 7.5-13,$39.99,4.4 out of 5 stars,176,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A07135083BAH7YPJ2YMQN&qualifier=1672289380&id=5518017191619135&widgetName=sp_atf_next&url=%2FCC-Los-Hiking-Lightweight-Breathable-7-5-13%2Fdp%2FB0B9W5L3XJ%2Fref%3Dsr_1_819_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289380%26sr%3D8-819-spons%26psc%3D1
Boys Girls Hiking Shoes Mesh Knit Low Top Sneakers Outdoor Trekking Walking Climbing Running,$35.99,4.4 out of 5 stars,"1,757",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A02703631ILARZY24Z1EB&qualifier=1672289380&id=5518017191619135&widgetName=sp_atf_next&url=%2FMishansha-Outdoor-Sneakers-Durable-Walking%2Fdp%2FB08CXY2746%2Fref%3Dsr_1_820_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289380%26sr%3D8-820-spons%26psc%3D1
Men's Low Top Hiking Shoes Men Lightweight Breathable Outdoor Trekking Shoes and Trail Shoes Non-Slip Hiking Sneakers SM252,$43.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A031650511E1FI8O0BQE2&qualifier=1672289380&id=5518017191619135&widgetName=sp_mtf&url=%2FHarssidanzar-Lightweight-Breathable-Trekking-Non-Slip%2Fdp%2FB0BCFQN2WW%2Fref%3Dsr_1_821_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289380%26sr%3D8-821-spons%26psc%3D1
"Waterproof Hiking Shoes for Men Gusseted Tongue Work Shoes, Size 7.5-14",$45.99,4.4 out of 5 stars,219,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A0514098FT1O5YAU8TP&qualifier=1672289380&id=5518017191619135&widgetName=sp_mtf&url=%2FCC-Los-Hiking-Outdoor-Breathable-Lightweight%2Fdp%2FB0BG6YRM5L%2Fref%3Dsr_1_822_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289380%26sr%3D8-822-spons%26psc%3D1
Breathable-Trail Running Shoes-Lightweight-Mens Outdoor Sneakers - Non Slip Hiking Shoes - Trekking Camping Travel Walking Shoes,$30.09,4.1 out of 5 stars,328,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A10407712G5QDGVY8BXUW&qualifier=1672289380&id=5518017191619135&widgetName=sp_mtf&url=%2FCAYBARON-Breathable-Trail-Running-Shoes-Lightweight-Mens-Sneakers%2Fdp%2FB09TSWJ8JW%2Fref%3Dsr_1_823_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289380%26sr%3D8-823-spons%26psc%3D1
Men's Winter Snow Boots Warm Fur Insulation Waterproof Hiking Boot Lightweight Non-Slip Cold Weather Work Trekking Shoes,$42.99,4.5 out of 5 stars,32,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A09867561L94R3O33W0VO&qualifier=1672289380&id=5518017191619135&widgetName=sp_mtf&url=%2FZASEPY-Insulation-Waterproof-Lightweight-Non-Slip%2Fdp%2FB0B7FM7CTS%2Fref%3Dsr_1_824_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289380%26sr%3D8-824-spons%26psc%3D1
Trail Running Shoes Men Waterproof Walking Hiking Running Shoes for Men Non-Slip All-Terrain Shoes,$41.99,3.9 out of 5 stars,"1,265",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A02172352S41J7KIAGAA6&qualifier=1672289380&id=5518017191619135&widgetName=sp_mtf&url=%2FRunning-Waterproof-Walking-Non-Slip-All-Terrain%2Fdp%2FB08ZHWBSG2%2Fref%3Dsr_1_825_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289380%26sr%3D8-825-spons%26psc%3D1
Non-slip Camo Boots Hiking Boots Men Waterproof Insulated Blousers Work Utility Military Boots Size 6-13 Camouflage Durable Hiking Boot Lightweight Outdoor Tactical Boots Work Shoes for Men,$62.99,4.3 out of 5 stars,144,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A0235827363D9FGTOKRUS&qualifier=1672289380&id=5518017191619135&widgetName=sp_mtf&url=%2FWaterproof-Insulated-Blousers-Camouflage-Lightweight%2Fdp%2FB094VJG2SG%2Fref%3Dsr_1_826_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289380%26sr%3D8-826-spons%26psc%3D1
Men's Waterproof Hiking Shoes Lightweight Anti Slip Outdoor Ankle Boots Breathable Hike Trekking Trails Shoe,$56.99,4.2 out of 5 stars,"1,783",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A01291971F9N5S4K0JD6L&qualifier=1672289380&id=5518017191619135&widgetName=sp_mtf&url=%2FSHULOOK-Waterproof-Lightweight-Breathable-Trekking%2Fdp%2FB091KY5FSR%2Fref%3Dsr_1_827_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289380%26sr%3D8-827-spons%26psc%3D1
Hands Free Steel Toe Work Shoes (Medium Width & 4E XX Wide Width),$199.99,4.5 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A04015973U0COAUNN68I5&qualifier=1672289380&id=5518017191619135&widgetName=sp_mtf&url=%2FZeba-us_Footwear_Size_System-Numeric-Medium-Numeric_14%2Fdp%2FB0BK8TVBM5%2Fref%3Dsr_1_828_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289380%26sr%3D8-828-spons%26psc%3D1
Women's Minimalist Trail Running Barefoot Shoes | Wide Toe Box | Zero Drop,$39.99,4.4 out of 5 stars,"18,125",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A08982414J9J9TYKC479&qualifier=1672289382&id=7525845384960437&widgetName=sp_atf_next&url=%2FJOOMRA-Barefoot-Minimalist-Athletic-Trekking%2Fdp%2FB07RFC12MW%2Fref%3Dsr_1_865_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289382%26sr%3D8-865-spons%26psc%3D1
Women Leather Ankle Combat Boots Low Heel Lace Up Outdoor Trekking Hiking Work Boots,$69.99,4.7 out of 5 stars,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A06927282GFH80FVP2FQ5&qualifier=1672289382&id=7525845384960437&widgetName=sp_atf_next&url=%2FJABASIC-Leather-Combat-Outdoor-Trekking%2Fdp%2FB0BHT1GLTY%2Fref%3Dsr_1_866_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289382%26sr%3D8-866-spons%26psc%3D1
Boys Girls Hiking Shoes Mesh Knit Low Top Sneakers Outdoor Trekking Walking Climbing Running,$35.99,4.4 out of 5 stars,"1,757",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A07178721YDIVZBQY172Y&qualifier=1672289382&id=7525845384960437&widgetName=sp_atf_next&url=%2FMishansha-Hiking-Sneakers-Outdoor-Trekking%2Fdp%2FB082NPSKLQ%2Fref%3Dsr_1_867_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289382%26sr%3D8-867-spons%26psc%3D1
Hiking Shoes Men Breathable Non-Slip Sneakers Lightweight Low Top for Outdoor Trailing Trekking Walking,$58.99,4.2 out of 5 stars,"2,782",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A0964729IJ22OA525IMA&qualifier=1672289382&id=7525845384960437&widgetName=sp_atf_next&url=%2FCAMEL-CROWN-Breathable-Non-Slip-Lightweight%2Fdp%2FB07GWNTRTW%2Fref%3Dsr_1_868_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289382%26sr%3D8-868-spons%26psc%3D1
Hiking Shoes for Men Water Resistant & Lightweight All Day Comfort Size 7.5-13,$39.99,4.4 out of 5 stars,176,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A07146441LGESJ1NQBSTJ&qualifier=1672289382&id=7525845384960437&widgetName=sp_mtf&url=%2FCC-Los-Hiking-Lightweight-Breathable-7-5-13%2Fdp%2FB0B9WGJ3QK%2Fref%3Dsr_1_869_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289382%26sr%3D8-869-spons%26psc%3D1
"Waterproof Hiking Shoes for Men Gusseted Tongue Work Shoes, Size 7.5-14",$45.99,4.4 out of 5 stars,219,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A051567127L13O623112H&qualifier=1672289382&id=7525845384960437&widgetName=sp_mtf&url=%2FCC-Los-Hiking-Outdoor-Breathable-Lightweight%2Fdp%2FB0BG721Y7Y%2Fref%3Dsr_1_870_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289382%26sr%3D8-870-spons%26psc%3D1
"Men's TR1 Mesh Minimalist Hiking Shoes, Quick Drying and Lightweight, Made for Water and Trails",$129.95,4.4 out of 5 stars,93,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A02500543V230Q0UEP3SI&qualifier=1672289382&id=7525845384960437&widgetName=sp_mtf&url=%2FAstral-Minimalist-Hiking-Drying-Lightweight%2Fdp%2FB082XLNXK8%2Fref%3Dsr_1_871_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289382%26sr%3D8-871-spons%26psc%3D1
Breathable-Trail Running Shoes-Lightweight-Mens Outdoor Sneakers - Non Slip Hiking Shoes - Trekking Camping Travel Walking Shoes,$38.99,4.1 out of 5 stars,328,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A0091214164WZKAUNKZJP&qualifier=1672289382&id=7525845384960437&widgetName=sp_mtf&url=%2FCAYBARON-Breathable-Trail-Running-Shoes-Lightweight-Mens-Sneakers%2Fdp%2FB09QFS6M9P%2Fref%3Dsr_1_872_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289382%26sr%3D8-872-spons%26psc%3D1
Men's Lightweight Trail Running Shoes Outdoor Breathable Hiking Shoes Waterproof Walking Trekking Cross Training Sneakers,$38.99,4.1 out of 5 stars,"1,313",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A02331432YTK5AJI8ISC4&qualifier=1672289382&id=7525845384960437&widgetName=sp_mtf&url=%2FNAIKOYO-Trekking-Training-Breathable-Sneakers%2Fdp%2FB097ZMDJCB%2Fref%3Dsr_1_873_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289382%26sr%3D8-873-spons%26psc%3D1
Men's Low Top Waterproof Hiking Shoes Trekking Trails Outdoor Work Shoes,$59.99,4.2 out of 5 stars,"4,835",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A10077143EJT9FUAG3VF6&qualifier=1672289382&id=7525845384960437&widgetName=sp_mtf&url=%2FNORTIV-160448-low-Waterproof-Lightweight-Backpacking%2Fdp%2FB07L5HYJNB%2Fref%3Dsr_1_874_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289382%26sr%3D8-874-spons%26psc%3D1
Mens Lightweight Hiking Boots Water Resistant Mid Ankle Work Casual Hiker Trekking Outdoor Boots Anti Slip Hiking Shoes,$42.99,4.0 out of 5 stars,"1,448",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A0139412DJS8GW1XCHL2&qualifier=1672289382&id=7525845384960437&widgetName=sp_mtf&url=%2FLightweight-Resistant-Breathable-Trekking-Outdoor%2Fdp%2FB095WFFWSQ%2Fref%3Dsr_1_875_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289382%26sr%3D8-875-spons%26psc%3D1
Lightweight Combat Boots Mens Tactical Military Boots Army Boots Inches 6-12 Durable Work Boots Jungle Boots Hiking Hunting Boots Mens Tactical Boots,$58.99,4.0 out of 5 stars,59,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A09215489HMQK2EHH4FN&qualifier=1672289382&id=7525845384960437&widgetName=sp_mtf&url=%2FNon-slip-Trekking-Tactical-Lightweight-Breathable%2Fdp%2FB093L5G6GP%2Fref%3Dsr_1_876_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289382%26sr%3D8-876-spons%26psc%3D1
Women's Minimalist Trail Running Barefoot Shoes | Wide Toe Box | Zero Drop,$42.99,4.4 out of 5 stars,"18,125",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A08983293N7351HU334LV&qualifier=1672289384&id=3745054444319985&widgetName=sp_atf_next&url=%2FJOOMRA-Barefoot-Minimalist-Athletic-Zapatillas%2Fdp%2FB07KPZB8ZB%2Fref%3Dsr_1_913_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289384%26sr%3D8-913-spons%26psc%3D1
Lightweight Combat Boots Mens Tactical Military Boots Army Boots Inches 6-12 Durable Work Boots Jungle Boots Hiking Hunting Boots Mens Tactical Boots,$65.99,4.0 out of 5 stars,59,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A0315717GX2S0N4PXFOV&qualifier=1672289384&id=3745054444319985&widgetName=sp_atf_next&url=%2FHANAGAL-Tactical-Military-Lightweight-Timberland%2Fdp%2FB0B5DM6CDK%2Fref%3Dsr_1_914_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289384%26sr%3D8-914-spons%26psc%3D1
Boys Girls Hiking Shoes Mesh Knit Low Top Sneakers Outdoor Trekking Walking Climbing Running,$35.99,4.4 out of 5 stars,"1,757",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A083506231YROZKRLIT05&qualifier=1672289384&id=3745054444319985&widgetName=sp_atf_next&url=%2FMishansha-Sneaker-Outdoor-Trekking-Walking%2Fdp%2FB084RQL1ZY%2Fref%3Dsr_1_915_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289384%26sr%3D8-915-spons%26psc%3D1
Outbound Prism Hiking Shoes for Men,$53.82,4.4 out of 5 stars,890,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A07653241W7909BJ5F0YF&qualifier=1672289384&id=3745054444319985&widgetName=sp_atf_next&url=%2FSalomon-Outbound-Prism-Hiking-Lunar%2Fdp%2FB08C9YPVV6%2Fref%3Dsr_1_916_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289384%26sr%3D8-916-spons%26psc%3D1
"Waterproof Hiking Shoes for Men Gusseted Tongue Work Shoes, Size 7.5-14",$45.99,4.4 out of 5 stars,219,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A05145342ZLGK0Q3UXV6U&qualifier=1672289384&id=3745054444319985&widgetName=sp_mtf&url=%2FCC-Los-Hiking-Outdoor-Breathable-Lightweight%2Fdp%2FB0BG5GSB9R%2Fref%3Dsr_1_917_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289384%26sr%3D8-917-spons%26psc%3D1
Hiking Shoes for Men Water Resistant & Lightweight All Day Comfort Size 7.5-13,$39.99,4.4 out of 5 stars,176,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A07149245IRPEMANPB4Y&qualifier=1672289384&id=3745054444319985&widgetName=sp_mtf&url=%2FCC-Los-Hiking-Lightweight-Breathable-7-5-13%2Fdp%2FB0B9W77HS2%2Fref%3Dsr_1_918_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289384%26sr%3D8-918-spons%26psc%3D1
Breathable-Trail Running Shoes-Lightweight-Mens Outdoor Sneakers - Non Slip Hiking Shoes - Trekking Camping Travel Walking Shoes,$38.99,4.1 out of 5 stars,328,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A104095926ELXUOREXB7J&qualifier=1672289384&id=3745054444319985&widgetName=sp_mtf&url=%2FCAYBARON-Breathable-Trail-Running-Shoes-Lightweight-Mens-Sneakers%2Fdp%2FB09QFJYJQP%2Fref%3Dsr_1_919_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289384%26sr%3D8-919-spons%26psc%3D1
Men's Winter Snow Boots Warm Fur Insulation Waterproof Hiking Boot Lightweight Non-Slip Cold Weather Work Trekking Shoes,$42.99,4.5 out of 5 stars,32,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A099544819E0QI5MNJ2AU&qualifier=1672289384&id=3745054444319985&widgetName=sp_mtf&url=%2FZASEPY-Insulation-Waterproof-Lightweight-Non-Slip%2Fdp%2FB0B7FMFCW5%2Fref%3Dsr_1_920_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289384%26sr%3D8-920-spons%26psc%3D1
"Men's TR1 Mesh Minimalist Hiking Shoes, Quick Drying and Lightweight, Made for Water and Trails",$129.95,4.4 out of 5 stars,93,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A0250298C9LC2DAHZX1U&qualifier=1672289384&id=3745054444319985&widgetName=sp_mtf&url=%2FAstral-Tr1-Mesh-Water-Shoe%2Fdp%2FB083WMMT6P%2Fref%3Dsr_1_921_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289384%26sr%3D8-921-spons%26psc%3D1
Men's Waterproof Hiking Shoes Suede Leather Low Top Lightweight Breathable Non-Slip Hiking Shoes for Men Outdoor Trekking Camping Trail,$59.99,4.1 out of 5 stars,134,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A07086081FLDFSJCWO0PN&qualifier=1672289384&id=3745054444319985&widgetName=sp_mtf&url=%2FSILENTCARE-Waterproof-Lightweight-Breathable-Numeric_9_Point_5%2Fdp%2FB0B2QKNN14%2Fref%3Dsr_1_922_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289384%26sr%3D8-922-spons%26psc%3D1
"Men’s Snow Boots, Insulated Waterproof Winter Shoes Warm Fur Lined Anti-Slip Ankle Boot",$45.99,4.6 out of 5 stars,3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A07757461OPNGKN9D76UK&qualifier=1672289384&id=3745054444319985&widgetName=sp_mtf&url=%2FDahocri-Insulated-Waterproof-Backpacking-Construction%2Fdp%2FB0BMKJJ8P9%2Fref%3Dsr_1_923_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289384%26sr%3D8-923-spons%26psc%3D1
Men's Hiking Shoes for Outdoors Lightweight Trailing Trekking Shoe,$64.99,4.4 out of 5 stars,65,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A093596833LRJCNKG026U&qualifier=1672289384&id=3745054444319985&widgetName=sp_mtf&url=%2FNORTIV-Outdoors-Lightweight-Trailing-Trekking%2Fdp%2FB09WYT8PPP%2Fref%3Dsr_1_924_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289384%26sr%3D8-924-spons%26psc%3D1
